3044300,0,"- - Flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Cit"
3044400,0,#NAME?
3044500,0,#NAME?
3044600,0,#NAME?
3044900,0,#NAME?
3045100,0,"- - Tilapias (Oreochromis spp.), catfish (Pangaasius spp., Silurus spp., Clarias spp., I"
3045200,0,#NAME?
3045300,0,#NAME?
3045400,0,#NAME?
3045500,0,#NAME?
3045900,0,#NAME?
3046100,0,#NAME?
3046200,0,#NAME?
3046300,0,#NAME?
3046900,0,#NAME?
3047100,0,#NAME?
3047200,0,#NAME?
3047300,0,#NAME?
3047400,0,#NAME?
3047500,0,#NAME?
3047900,0,#NAME?
3048100,0,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncor"
3048200,0,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguaboni"
3048300,0,"- - Flatfish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Cith"
3048400,0,#NAME?
3048500,0,#NAME?
3048600,0,#NAME?
3048700,0,"- - Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwon"
3048900,0,#NAME?
3049100,0,#NAME?
3049200,0,#NAME?
3049300,0,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ic"
3049400,0,#NAME?
3049500,0,#NAME?
3049900,0,#NAME?
3051000,0,#NAME?
3052010,0,#NAME?
3052090,0,#NAME?
3053100,0,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp.,)"
3053200,0,#NAME?
3053910,0,#NAME?
3053920,0,"- - - Savalai hairtails (Lepturacanthus savala), Belangers croakers (Johnius belangerii"
3053990,0,#NAME?
3054100,0,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncor"
3054200,0,#NAME?
3054300,0,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguaboni"
3054400,0,"- - Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ic"
3054900,0,#NAME?
3055100,0,#NAME?
3055920,0,#NAME?
3055990,0,#NAME?
3056100,0,#NAME?
3056200,0,#NAME?
3056300,0,#NAME?
3056400,0,"- - Tilapias (Oreochromic spp.,) catfish (Pangasius spp., Silurus spp., Clarias spp., Ic"
3056910,0,#NAME?
3056990,0,#NAME?
3057100,0,#NAME?
3057210,100,#NAME?
3057210,200,"- - - - Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta"
3057210,300,#NAME?
3057290,100,"- - - - Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta"
3057290,200,#NAME?
3057900,100,"- - - - Of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Orconhynchus keta"
3057900,200,#NAME?
3061100,100,#NAME?
3061100,200,#NAME?
3061200,100,#NAME?
3061200,200,#NAME?
3061410,0,#NAME?
3061490,0,#NAME?
3061500,0,#NAME?
3061600,0,#NAME?
3061710,0,#NAME?
3061720,0,#NAME?
3061730,0,#NAME?
3061790,0,#NAME?
3061900,0,#NAME?
3062110,0,#NAME?
3062120,0,#NAME?
3062130,0,#NAME?
3062191,100,#NAME?
3062191,200,#NAME?
3062199,100,#NAME?
3062199,200,#NAME?
3062210,0,#NAME?
3062220,0,#NAME?
3062230,0,#NAME?
3062291,100,#NAME?
3062291,200,#NAME?
3062299,100,#NAME?
3062299,200,#NAME?
3062410,0,#NAME?
3062420,0,#NAME?
3062491,0,#NAME?
3062499,0,#NAME?
